last_new_job,target,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,30
1,1,0.896,Male,No relevent experience,Full time course,Graduate,STEM,6,,,63
1,1,0.767,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Pvt Ltd,75
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,74
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,48
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,,35
3,1,0.92,Male,No relevent experience,Full time course,High School,,5,,,98
never,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,10
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,70
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,33
never,1,0.762,Male,No relevent experience,Full time course,Graduate,STEM,4,,,113
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,53
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,31
1,1,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,81
3,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,23
3,1,0.926,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,156
1,1,0.807,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,30
4,1,0.925,Male,Has relevent experience,no_enrollment,,,7,Oct-49,Pvt Ltd,80
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,20
4,1,0.92,,No relevent experience,no_enrollment,Graduate,STEM,19,,,21
>4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,7
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,Other,<1,Oct-49,Pvt Ltd,5
never,1,0.487,,No relevent experience,Full time course,Graduate,STEM,3,,,55
2,1,0.926,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,15
never,1,0.624,Female,No relevent experience,Full time course,High School,,3,,,26
never,1,0.624,Male,No relevent experience,Full time course,High School,,3,,,129
1,1,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,48
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,30
1,1,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,1,,,43
2,1,0.448,,No relevent experience,Full time course,Graduate,Other,2,500-999,Public Sector,154
2,1,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,NGO,37
1,1,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,17
4,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,44
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Funded Startup,20
2,1,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,29
1,1,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,,70
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,20
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,216
1,1,0.84,,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,29
2,1,0.926,Male,No relevent experience,Full time course,Graduate,No Major,8,,,18
1,1,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,8
1,1,0.698,,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,138
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,112
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Early Stage Startup,220
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,1,,,48
1,1,0.92,Male,No relevent experience,Full time course,Graduate,No Major,1,1000-4999,NGO,95
>4,1,0.698,,Has relevent experience,no_enrollment,,,,,,118
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,,,33
4,1,0.789,,Has relevent experience,Full time course,Masters,STEM,9,Oct-49,Pvt Ltd,6
1,1,0.767,Male,No relevent experience,Full time course,Graduate,STEM,4,,,13
2,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,90
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,40
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,41
,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,15
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,22
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,72
>4,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,50
>4,1,0.698,,Has relevent experience,Full time course,High School,,11,10000+,Public Sector,15
2,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,18
,1,0.698,,Has relevent experience,no_enrollment,Masters,STEM,1,Oct-49,Pvt Ltd,29
>4,1,0.939,,No relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,42
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,46
1,1,0.924,Male,No relevent experience,Full time course,Graduate,Other,13,,,29
,1,0.92,,No relevent experience,,Graduate,STEM,4,,,312
1,1,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,150
never,1,0.624,Male,No relevent experience,Full time course,High School,,5,,,20
>4,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,50
2,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,62
never,1,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,,,109
1,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,19
>4,1,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,33
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,43
3,1,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,14
1,1,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,15
never,1,0.624,,No relevent experience,Full time course,High School,,2,,,116
>4,1,0.91,,No relevent experience,no_enrollment,High School,,>20,,,26
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,31
1,1,0.884,Male,No relevent experience,Full time course,Masters,STEM,9,,,100
never,1,0.666,Male,No relevent experience,Full time course,High School,,2,,,44
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,112
>4,1,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,17
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,76
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,108
1,1,0.698,Male,Has relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,34
1,1,0.624,,Has relevent experience,Part time course,Graduate,STEM,5,,,13
never,1,0.843,,No relevent experience,Full time course,Graduate,STEM,1,,,40
2,1,0.903,,Has relevent experience,Full time course,Graduate,,5,50-99,Pvt Ltd,77
4,1,0.624,,No relevent experience,Full time course,High School,,6,,,188
never,1,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,47
never,1,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,100
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,78
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,38
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,11
1,1,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,22
1,1,0.92,Other,No relevent experience,Full time course,Graduate,Humanities,3,,,14
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,9
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,56
1,1,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,62
>4,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,43
never,1,0.836,,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,13
never,1,0.836,,No relevent experience,,Graduate,Other,3,,,47
1,1,0.624,,No relevent experience,Part time course,Graduate,STEM,3,,,56
4,1,0.92,Male,No relevent experience,Full time course,High School,,4,,,35
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,14
2,1,0.698,,Has relevent experience,Full time course,Masters,STEM,11,,,13
2,1,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,57
never,1,0.776,Male,No relevent experience,Full time course,Graduate,STEM,2,,,9
>4,1,0.924,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,12
never,1,0.624,Male,No relevent experience,no_enrollment,High School,,1,,,28
4,1,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,39
1,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,132
2,1,0.92,Other,No relevent experience,Part time course,Graduate,Arts,<1,1000-4999,Pvt Ltd,112
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,5
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,270
never,1,0.802,Male,No relevent experience,Full time course,Graduate,STEM,7,,,6
1,1,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,116
1,1,0.92,Male,No relevent experience,Full time course,High School,,4,,NGO,332
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,109
1,1,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,8
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,110
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,109
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,,,28
,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,3,,,46
4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2
1,1,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Pvt Ltd,45
never,1,0.766,Male,No relevent experience,no_enrollment,High School,,1,,,83
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,47
1,1,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,,,43
1,1,0.624,,No relevent experience,Full time course,Masters,STEM,20,10000+,Pvt Ltd,27
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,Pvt Ltd,68
never,1,0.55,,No relevent experience,no_enrollment,High School,,2,,,94
4,1,0.738,Male,No relevent experience,Part time course,Graduate,STEM,9,,,55
>4,1,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,20
>4,1,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,,23
2,1,0.55,Male,Has relevent experience,Part time course,Masters,STEM,7,Oct-49,Pvt Ltd,45
1,1,0.624,,Has relevent experience,no_enrollment,,,3,Oct-49,Early Stage Startup,53
never,1,0.903,,No relevent experience,no_enrollment,,,6,,,56
1,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,136
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,108
1,1,0.624,Female,Has relevent experience,Full time course,Graduate,No Major,3,Oct-49,,78
1,1,0.55,,Has relevent experience,no_enrollment,Masters,STEM,2,<10,,36
2,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,18
never,1,0.884,,Has relevent experience,no_enrollment,Masters,STEM,2,5000-9999,Pvt Ltd,174
1,1,0.527,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,39
1,1,0.762,,Has relevent experience,Part time course,Graduate,STEM,9,,,54
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,9,,,13
1,1,0.55,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,86
1,1,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Oct-49,Pvt Ltd,55
2,1,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,30
>4,1,0.91,,No relevent experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,116
,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,43
3,1,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,Oct-49,,75
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,58
1,1,0.887,,No relevent experience,no_enrollment,Masters,Business Degree,<1,,,150
1,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,48
2,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,108
>4,1,0.754,Male,No relevent experience,Full time course,Graduate,STEM,8,,,44
2,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,23
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,31
1,1,0.804,Male,No relevent experience,no_enrollment,Graduate,Humanities,,,,91
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,62
>4,1,0.78,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,28
4,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,Oct-49,Pvt Ltd,37
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,31
1,1,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,65
>4,1,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,51
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,48
1,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,42
1,1,0.915,Male,Has relevent experience,no_enrollment,High School,,14,1000-4999,Pvt Ltd,6
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,112
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,36
never,1,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,8,,Pvt Ltd,56
never,1,0.624,Female,No relevent experience,Full time course,Graduate,STEM,8,,,53
1,1,0.698,,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,28
>4,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,165
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,33
1,1,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,10
4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,67
1,1,0.827,Male,No relevent experience,Part time course,Graduate,Arts,4,,,111
1,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,26
1,1,0.92,Male,Has relevent experience,Full time course,Masters,STEM,5,,,55
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,71
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,113
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,19
1,1,0.836,Male,No relevent experience,Full time course,Graduate,STEM,6,,,32
2,1,0.91,Other,No relevent experience,Full time course,Graduate,STEM,4,,,62
,1,0.624,,Has relevent experience,,,,4,,,18
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,26
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,18
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,39
4,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,27
1,1,0.698,,Has relevent experience,Full time course,Graduate,STEM,9,,,53
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,10
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,Early Stage Startup,44
>4,1,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,122
>4,1,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,29
never,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,,,12
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,50
>4,1,0.563,,Has relevent experience,no_enrollment,,,>20,,,128
2,1,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,258
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,58
1,1,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,6
2,1,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,46
,1,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,,,55
,1,0.698,,Has relevent experience,Full time course,Graduate,STEM,8,Oct-49,Pvt Ltd,25
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Early Stage Startup,82
2,1,0.558,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,90
1,1,0.878,Male,No relevent experience,Full time course,Graduate,STEM,7,,,52
1,1,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,102
2,1,0.925,Male,No relevent experience,Full time course,Graduate,STEM,2,,,136
>4,1,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,62
1,1,0.624,,Has relevent experience,no_enrollment,Masters,No Major,>20,1000-4999,Pvt Ltd,72
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,Public Sector,28
1,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,10
never,1,0.92,Male,No relevent experience,,Masters,STEM,9,,,16
2,1,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,3,,,124
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,104
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,21
3,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,51
3,1,0.624,,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,91
,1,0.91,,No relevent experience,Full time course,Graduate,STEM,1,,,42
1,1,0.624,,Has relevent experience,no_enrollment,High School,,10,,,48
never,1,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,,,51
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,192
1,1,0.624,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,53
never,1,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,132
